result,version,mode,repo,context,method,resource,path,status,empty,comment
passed,v1,public,public,without_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v1,public,public,invalid_token,GET,status,/repos/%{user.login}.xml,403,,
passed,v1,public,public,unauthenticated,GET,status,/repos/%{user.login}.xml,200,no,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v1,public,public,invalid_token,GET,status,/repos/%{repo.id}/cc.xml,403,,
passed,v1,public,public,unauthenticated,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v1,public,public,invalid_token,GET,status,/repos/%{repo.slug}/cc.xml,403,,
passed,v1,public,public,unauthenticated,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,public,public,invalid_token,GET,status,/repos/%{repo.slug}.png,403,,
passed,v1,public,public,unauthenticated,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v1,public,public,invalid_token,GET,status,/repos/%{repo.slug}.svg,403,,
passed,v1,public,public,unauthenticated,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v1,public,public,invalid_token,GET,status,/repos/%{repo.slug}/builds.atom,403,,
passed,v1,public,public,unauthenticated,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v1,public,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v1,public,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v1,private,public,with_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},200,no,
passed,v1,private,public,without_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},406,,
passed,v1,private,public,with_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v1,private,public,without_permission,GET,status,/repos/%{user.login}.xml,406,,
passed,v1,private,public,invalid_token,GET,status,/repos/%{user.login}.xml,403,,
passed,v1,private,public,unauthenticated,GET,status,/repos/%{user.login}.xml,401,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml,404,,
passed,v1,private,public,invalid_token,GET,status,/repos/%{repo.id}/cc.xml,403,,
passed,v1,private,public,unauthenticated,GET,status,/repos/%{repo.id}/cc.xml,401,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml,404,,
passed,v1,private,public,invalid_token,GET,status,/repos/%{repo.slug}/cc.xml,403,,
passed,v1,private,public,unauthenticated,GET,status,/repos/%{repo.slug}/cc.xml,401,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},404,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},404,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,private,public,invalid_token,GET,status,/repos/%{repo.slug}.png,403,,
passed,v1,private,public,unauthenticated,GET,status,/repos/%{repo.slug}.png,401,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v1,private,public,invalid_token,GET,status,/repos/%{repo.slug}.svg,403,,
passed,v1,private,public,unauthenticated,GET,status,/repos/%{repo.slug}.svg,401,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}/builds.atom,406,,
passed,v1,private,public,invalid_token,GET,status,/repos/%{repo.slug}/builds.atom,403,,
passed,v1,private,public,unauthenticated,GET,status,/repos/%{repo.slug}/builds.atom,401,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v1,private,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v1,private,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v1,private,private,with_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},200,no,
passed,v1,private,private,without_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},406,,
passed,v1,private,private,with_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v1,private,private,without_permission,GET,status,/repos/%{user.login}.xml,406,,
passed,v1,private,private,invalid_token,GET,status,/repos/%{user.login}.xml,403,,
passed,v1,private,private,unauthenticated,GET,status,/repos/%{user.login}.xml,401,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.id}/cc.xml,404,,
passed,v1,private,private,invalid_token,GET,status,/repos/%{repo.id}/cc.xml,403,,
passed,v1,private,private,unauthenticated,GET,status,/repos/%{repo.id}/cc.xml,401,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}/cc.xml,404,,
passed,v1,private,private,invalid_token,GET,status,/repos/%{repo.slug}/cc.xml,403,,
passed,v1,private,private,unauthenticated,GET,status,/repos/%{repo.slug}/cc.xml,401,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},404,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},404,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,private,private,invalid_token,GET,status,/repos/%{repo.slug}.png,403,,
passed,v1,private,private,unauthenticated,GET,status,/repos/%{repo.slug}.png,401,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v1,private,private,invalid_token,GET,status,/repos/%{repo.slug}.svg,403,,
passed,v1,private,private,unauthenticated,GET,status,/repos/%{repo.slug}.svg,401,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}/builds.atom,406,,
passed,v1,private,private,invalid_token,GET,status,/repos/%{repo.slug}/builds.atom,403,,
passed,v1,private,private,unauthenticated,GET,status,/repos/%{repo.slug}/builds.atom,401,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v1,private,private,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v1,private,private,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v1,org,public,with_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},200,no,
passed,v1,org,public,without_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},200,no,
passed,v1,org,public,with_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v1,org,public,without_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v1,org,public,invalid_token,GET,status,/repos/%{user.login}.xml,403,,
passed,v1,org,public,unauthenticated,GET,status,/repos/%{user.login}.xml,200,no,
passed,v1,org,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v1,org,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v1,org,public,invalid_token,GET,status,/repos/%{repo.id}/cc.xml,403,,
passed,v1,org,public,unauthenticated,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v1,org,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v1,org,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v1,org,public,invalid_token,GET,status,/repos/%{repo.slug}/cc.xml,403,,
passed,v1,org,public,unauthenticated,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v1,org,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v1,org,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v1,org,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v1,org,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v1,org,public,with_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,org,public,without_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,org,public,invalid_token,GET,status,/repos/%{repo.slug}.png,403,,
passed,v1,org,public,unauthenticated,GET,status,/repos/%{repo.slug}.png,200,,
passed,v1,org,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v1,org,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v1,org,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v1,org,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
